id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,bedrooms,beds,accommodates,number_of_reviews,reviews_per_month,bathrooms_number,Entire home/apt,Hotel room,Private room,Shared room,Air_conditioning,Bed_linens,Coffee_maker,Cooking_basics,Dedicated_workspace,Dishes_and_silverware,Elevator,Essentials,Fire_extinguisher,First_aid_kit,Free_street_parking,Hair_dryer,Hangers,Heating,Hot_water,Iron,Kitchen,Long_term_stays_allowed,Oven,Refrigerator,Shampoo,Stove,TV,Washer,Wifi,neighbourhood_1o_nekrotapheio,neighbourhood_agios_eleutherios,neighbourhood_agios_konstantinos_plateia_bathes,neighbourhood_agios_nikolaos,neighbourhood_akademia_platonos,neighbourhood_akropole,neighbourhood_ampelokepoi,neighbourhood_ano_kupsele,neighbourhood_ano_patesia,neighbourhood_botanikos,neighbourhood_ellenoroson,neighbourhood_emporiko_trigono_plaka,neighbourhood_gkazi,neighbourhood_gkuze,neighbourhood_gouba,neighbourhood_goudi,neighbourhood_ilisia,neighbourhood_kerameikos,neighbourhood_kolokunthou,neighbourhood_kolonaki,neighbourhood_kolonos,neighbourhood_koukaki_makrugianne,neighbourhood_kupsele,neighbourhood_lukabettos,neighbourhood_mouseio_eksarkheia_neapole,neighbourhood_nea_kupsele,neighbourhood_neos_kosmos,neighbourhood_nirbana,neighbourhood_pagkrati,neighbourhood_patesia,neighbourhood_pedio_areos,neighbourhood_pentagono,neighbourhood_petralona,neighbourhood_plateia_amerikes,neighbourhood_plateia_attikes,neighbourhood_polugono,neighbourhood_prompona,neighbourhood_regilles,neighbourhood_rizoupole,neighbourhood_sepolia,neighbourhood_stadio,neighbourhood_stathmos_larises,neighbourhood_theseio,neighbourhood_zappeio
25944336,0.268196797355047,-0.16727457472251145,0,-0.3205225534727177,1,-0.5336188927527251,-1.3583922529595587,-0.6170482799558776,-0.7419394837442267,0.18398933382789082,-0.2568364896122239,-0.6271136415658691,1.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30242530,-1.1292729622561717,-0.27140064245504836,0,-0.3205225534727177,0,-0.44913937946172366,-0.10243009696971103,0.9573659215803475,-0.011679441706261392,0.18398933382789082,-0.5087553387921524,-0.7029672097286962,1.5,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30146528,0.268196797355047,0.2492296962076356,1,-0.18209969494330677,1,-0.16579658709523867,-0.6290724241320663,0.9573659215803475,0.7185806003317039,1.363579159197796,1.8704782367960617,1.8002005396445948,1.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44485803,0.1563992165861494,0.3533557639401725,0,-0.2611984712458273,1,-1.0711478313052953,0.0021004255427908647,0.9573659215803475,0.7185806003317039,0.18398933382789082,0.34496965009538316,1.513040603028178,1.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39270898,0.268196797355047,0.3533557639401725,0,-0.34029724754834784,0,1.312221092346059,-0.930694847870318,0.9573659215803475,-1.472199525782192,0.18398933382789082,-0.6067237801399025,-0.9522003622636991,1.5,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39714134,0.268196797355047,0.3533557639401725,0,-0.3205225534727177,0,0.6819889710665679,1.1319876001816496,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,-0.5927282885187953,-0.9251098022055466,1.0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26353430,0.268196797355047,0.09304059460883024,1,-0.3205225534727177,1,-0.6300601070408002,1.0513953652673722,-0.6170482799558776,-0.011679441706261392,-0.40580557885706176,0.4849245663064546,0.6461426811672983,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37641577,0.268196797355047,0.3533557639401725,1,-0.34029724754834784,1,-0.8147188661820929,-0.17584084560449278,-0.6170482799558776,-0.011679441706261392,0.18398933382789082,0.5688975160330975,0.8845396096790403,1.0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23514501,0.268196797355047,0.040977560742561786,1,-0.3007478593970876,0,0.41733633650850815,2.569880741918343,0.9573659215803475,-0.011679441706261392,0.7737842465128434,0.5828930076542046,0.09891336799261778,1.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34486168,0.268196797355047,0.30129273007390406,0,0.2727182687961863,1,0.22071587637014195,-1.1996016118910247,-0.6170482799558776,-0.011679441706261392,-0.40580557885706176,-0.6067237801399025,-0.9522003622636991,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29529109,0.268196797355047,0.3533557639401725,0,-0.3205225534727177,0,1.47669448105489,0.373941826235891,0.9573659215803475,2.9093607264456,1.363579159197796,-0.6067237801399025,-0.9522003622636991,1.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28619710,0.268196797355047,0.3533557639401725,0,-0.2611984712458273,0,-0.531376073816139,0.9747928449529405,0.9573659215803475,-0.011679441706261392,0.7737842465128434,-0.5927282885187953,-0.9359460262288076,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505420,0.268196797355047,-0.37552671018758527,1,-0.3007478593970876,1,-0.931345450903161,-0.3849018906294966,-0.6170482799558776,-0.7419394837442267,0.18398933382789082,0.6108839908964189,-0.3291174809261917,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35064814,0.268196797355047,0.3533557639401725,0,-0.3007478593970876,1,1.6090207983336542,-0.012262547016200501,-0.6170482799558776,1.4488406423696694,0.18398933382789082,2.3463249519137044,2.9542583981218913,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36997513,0.268196797355047,0.3533557639401725,1,-0.3007478593970876,1,0.5578863232231921,-0.738390604164043,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,-0.018913132053402504,-0.06904810436792773,1.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45854494,0.268196797355047,0.30129273007390406,0,0.2727182687961863,1,-0.9732114043926525,-0.2548371946789453,2.5317801231165724,1.4488406423696694,1.363579159197796,-0.46676886392883105,0.6949056892719728,1.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37480609,0.268196797355047,0.3533557639401725,1,-0.24142377717019717,1,-0.5089478844465599,1.271627611171434,0.9573659215803475,0.7185806003317039,0.18398933382789082,-0.4947598471710453,-0.6650404256472827,1.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25665667,0.268196797355047,0.3533557639401725,1,-0.3007478593970876,1,0.678250939505414,-0.39288131982890473,0.9573659215803475,-0.011679441706261392,0.18398933382789082,0.24700120874763318,-0.05279376833303622,1.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36060144,0.268196797355047,-0.6879049133851954,1,-0.1425503067920465,1,-0.5762324525547663,-0.9155339323914142,-0.6170482799558776,0.7185806003317039,0.18398933382789082,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40536219,0.268196797355047,0.3533557639401725,1,-0.18209969494330677,1,-0.9492880023985056,-0.2340906787603707,-0.6170482799558776,-1.472199525782192,-0.9956004915420144,-0.5087553387921524,-0.7842388899031536,1.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30284619,0.268196797355047,-0.011085473123706089,1,0.17384479841803566,1,0.12277944945749919,-0.7511576908832094,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,0.9467757898029903,0.8195222655394743,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28956711,0.268196797355047,-1.3647243536466847,0,-0.3205225534727177,1,0.6902126405019563,-0.16307375888532635,0.9573659215803475,0.7185806003317039,-0.40580557885706176,-0.13087706502225963,-0.28577258483314766,1.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17580285,0.268196797355047,0.30129273007390406,1,1.103255419972652,1,-0.683140155215347,0.042795514459744076,0.9573659215803475,0.7185806003317039,1.363579159197796,4.403662220216455,2.5262275492030817,1.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50970473,0.1005004262017006,0.30129273007390406,0,0.05519663396425485,1,0.7926347052888336,-0.816589010318583,0.9573659215803475,0.7185806003317039,0.7737842465128434,-0.5227508304132595,0.5215261048997967,1.0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44291179,0.268196797355047,0.30129273007390406,0,0.5100145977037479,1,-1.5937246436116566,-0.36335743179100954,0.9573659215803475,-0.011679441706261392,0.7737842465128434,-0.5787327968976882,-0.8600924580659807,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989683,-0.8497790103339277,-2.7704262680359317,0,-0.3205225534727177,1,-0.0058088362601111864,1.043415936067964,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,0.2190102255054189,-0.5512600734030422,1.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19690824,0.268196797355047,0.1451036284750987,0,-0.18209969494330677,1,-0.3108322116836259,-1.0886875460189396,2.5317801231165724,0.7185806003317039,1.363579159197796,1.5905684043739188,0.6840694652487118,2.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44529553,0.268196797355047,-4.852947622686668,0,-0.34029724754834784,1,-0.30784178643449034,-0.5412987029382932,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51917383,0.268196797355047,0.3533557639401725,0,-0.34029724754834784,0,-1.5884913994254035,0.3236714222797047,-0.6170482799558776,-0.011679441706261392,0.18398933382789082,-0.5787327968976882,0.10974959201587879,1.0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557596,0.268196797355047,0.3533557639401725,0,-0.3007478593970876,0,-0.8947127415993911,1.1176246276226582,-0.6170482799558776,-0.7419394837442267,-0.40580557885706176,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18710977,0.268196797355047,0.3533557639401725,1,-0.2611984712458273,1,1.1522333415109316,2.503651479563057,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,0.4009516165798117,-0.15573789655401568,1.5,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11807280,0.268196797355047,0.3533557639401725,0,-0.3205225534727177,0,2.8522900957093107,0.19919232676854068,0.9573659215803475,0.7185806003317039,0.18398933382789082,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46344170,0.268196797355047,0.3533557639401725,0,-0.28097316532145744,0,-0.37437874823014716,0.08269266045678482,-0.6170482799558776,-0.011679441706261392,0.18398933382789082,-0.270831981233331,0.39690952863229517,1.0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33338634,0.268196797355047,0.3533557639401725,1,-0.3205225534727177,0,-0.683140155215347,-1.4262174011546698,-0.6170482799558776,0.7185806003317039,0.18398933382789082,-0.36880042258108103,-0.6650404256472827,1.0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38086468,-5.321682241089827,0.3533557639401725,0,-0.24142377717019717,1,-0.16803940603235595,1.3953087637626855,-0.6170482799558776,-0.7419394837442267,-0.40580557885706176,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33096812,0.268196797355047,0.30129273007390406,0,-0.3205225534727177,0,0.5975094577755664,2.493278221603628,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,1.1707036557407045,1.2096263303768704,1.0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21785201,0.268196797355047,0.3533557639401725,1,-0.28097316532145744,1,2.973402318304082,-0.14312518588694773,-0.6170482799558776,-0.011679441706261392,-0.40580557885706176,0.6388749741386331,0.09891336799261778,1.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43129746,0.268196797355047,0.3533557639401725,0,0.09474602211551512,1,-0.8431279060499433,1.5652706057102774,0.9573659215803475,-0.011679441706261392,0.18398933382789082,-0.46676886392883105,-0.25868202477499513,1.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31724648,0.268196797355047,0.3533557639401725,0,-0.2018743890189369,1,0.5391961654152979,0.04040168570000668,-0.6170482799558776,-0.7419394837442267,0.18398933382789082,-0.5927282885187953,-0.9413641382404381,1.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21234461,0.1563992165861494,0.3533557639401725,1,1.4789746074096246,1,-0.698092281461556,0.9731969591128321,-0.6170482799558776,-0.7419394837442267,0.18398933382789082,-0.5087553387921524,0.10974959201587879,1.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51258073,0.268196797355047,0.3533557639401725,1,-0.34029724754834784,1,-0.055898459185522414,-0.5843876206152673,-0.6170482799558776,0.7185806003317039,0.18398933382789082,-0.5647373052765811,0.028477911841421344,1.5,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37954120,-0.8497790103339277,0.1451036284750987,1,-0.34029724754834784,1,-0.9418119392751355,1.5134043159142663,-0.6170482799558776,-0.011679441706261392,0.18398933382789082,-0.13087706502225963,-0.15031978454238518,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38972205,0.268196797355047,0.3533557639401725,0,-0.34029724754834784,0,-0.2046721153355947,1.7479995343773194,0.9573659215803475,0.7185806003317039,0.7737842465128434,-0.6207192717610096,-0.29119069684477816,1.0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7834234,0.268196797355047,0.3533557639401725,0,-0.3205225534727177,1,0.30594299597369295,0.7657317999279367,-0.6170482799558776,-0.7419394837442267,-0.40580557885706176,-0.5227508304132595,-0.9196916901939161,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28632085,0.268196797355047,-4.852947622686668,0,-0.2611984712458273,0,-0.39755454391227585,0.05316877241917311,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,-0.6067237801399025,-0.9576184742753296,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42852424,0.268196797355047,0.3533557639401725,1,-0.3007478593970876,1,1.0460732451629005,-0.03699877753433742,-0.6170482799558776,-0.011679441706261392,0.18398933382789082,-0.4247823890655096,-0.46998839322858466,1.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31801770,0.268196797355047,0.3533557639401725,1,-0.2611984712458273,1,0.3941605408269107,-0.6306683099716077,2.5317801231165724,2.1791006844076346,1.363579159197796,0.20501473388431177,0.11516770402750917,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18055991,0.268196797355047,0.3533557639401725,0,-0.34029724754834784,0,-1.0270390588786864,-0.6945037435671564,-0.6170482799558776,-0.011679441706261392,-0.9956004915420144,-0.5927282885187953,-0.9522003622636991,1.0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51145289,0.268196797355047,-1.1564722181816116,0,-0.22164908309456705,0,2.6093180442077495,-0.0282214054150168,-0.6170482799558776,-0.7419394837442267,-0.9956004915420144,-0.6067237801399025,-0.6108593055309777,1.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15677633,0.268196797355047,0.3533557639401725,0,-0.3205225534727177,1,0.19081162387772382,-0.8764347293142859,-0.6170482799558776,-0.7419394837442267,-0.40580557885706176,0.4429380914431332,-0.020285096263253196,1.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25207888,0.2122980069705982,0.30129273007390406,1,-0.12277561271641636,1,-0.41998273328132385,0.16887049581073302,-0.6170482799558776,-0.7419394837442267,0.18398933382789082,1.4506134881628474,0.9658112898534977,1.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49381401,0.268196797355047,0.3533557639401725,1,-0.34029724754834784,0,-0.9501851299731401,-0.2884305916084791,0.9573659215803475,-0.011679441706261392,0.18398933382789082,-0.29882296447554535,2.3961928609239496,1.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
